Datetime,Tweet Id,RetweetCount,Likes,Replies,Text,language,Username,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
2020-03-22 13:55:51+00:00,1241725280877789952,1,0,0,@MSNBC @chrislhayes STOP AIRING HIS BRIEFINGS!! Already run on chloroquine and hydroxychloroquine in many countries. I am getting social media questions on family and friends abroad about this. In Africa there have been already chloroquine related poisonings. Just stop it!,en,scientistLN,,,,,,,,,,,,,,,,,
2020-03-22 09:22:09+00:00,1241656401530880000,0,2,1,@IntwaliBruce To the extent of the spread; you are right. However; we were closer to the highly lethal Ebola in West Africa and DRC. We didn't bat an eye. Now we are panic buying. The question I'm asking is; when we establish social behaviours and mindset; from whose lens are we adopting?,en,MsIkilezi,,,,,,,,,,,,,,,,,
2020-03-22 00:33:37+00:00,1241523390122520064,0,1,0,"For Africa; social isolation is more dangerous than #CoronavirusPandemic.The question for AfricaÂ  is: who will feed and pay bills for a population of mostly unemployed people who live in basis of daily payment? Who takes responsibilities for deir living?

https://t.co/88aNlbYjhu",en,Janv_Nsh,,,,,,,,,,,,,,,,,
2020-03-21 16:53:17+00:00,1241407544763040000,0,0,0,"Dear @tb_ppm Thanks for the good work.

Frequently Asked Questions:
2. Public Services reverse the damages of epidemics or pandemics.  Do you see different trends between countries which have relied on family and clan social structures as far as COVID-19 is concerned? https://t.co/wHg8MyDN5d",en,advocacy_africa,,,,,,,,,,,,,,,,,
2020-03-21 14:21:00+00:00,1241369220908290048,1,5,1,Please follow Earthplus Africa in all our social media handles to get updates on our next event. If you have questions and comments on our conversation today please reach out to us and our amiable speakers and we will get that sorted. #W3March #WoodWaterWildlife,en,earthplusafrica,,,,,,,,,,,,,,,,,
2020-03-20 17:15:55+00:00,1241050853185850112,0,0,0,"Words trending due to CoronaVirus:

Self-isolation
Social-distancing
Ridership
Wuhan
Italy
Chinese Virus
Lockdown
Toilet Rolls (Australians)
Key-worker
UDF/DPP Alliance
Yoweri Miseveni
Liverpool

Last but not least; the question still remains; where is Africa?

..strong immunity",en,Chimpololo,,,,,,,,,,,,,,,,,
2020-03-20 16:22:19+00:00,1241037365549890048,0,0,0,Scientists; doctors on TV yersterday worried about US; Africa; India.. Some of them put publications on the Internet or social medias (guess also accounts on Twitter). Regurlaly questions &amp; answers. Pls try to check; I will also do. Try to get info about psy pbs and old people ðŸ˜˜,en,ChristinVienna,,,,,,,,,,,,,,,,,
2020-03-20 08:21:02+00:00,1240916245337210112,0,0,0,[BLOG] Is the coronavirus going to expose the ills of gender-based digital divide in Africa? Let's explore the answer to this question together; using social media data; in my latest blog; here: https://t.co/AIggA1ss4J #eNiversity #Analytics https://t.co/dsZVtElBv4,en,BraWilly_Seyama,,,,,,,,,,,,,,,,,
2020-03-19 12:31:50+00:00,1240616973685440000,0,1,0,@HMATimCole These are very valid questions especially down here in Kenya its going2be messy&amp; it will end in tears4sure..social distancing in Africa can't work.we live communally; like U get7 ppleLiving in a 1 bedroomed house or even a single room.let's hope for the best but expect the worst,en,OkwachDee,,,,,,,,,,,,,,,,,
2020-03-19 10:42:34+00:00,1240589476054919936,12,21,2,"In Africa about 85.8% of employment is INFORMAL so when we recommend SOCIAL DISTANCING as a preventative method; the question has to be asked:

HOW will millions of people who DEPEND on physical interaction with customers &amp; products to make a living SURVIVE?

May God help us ALL!",en,PeaceHyde,,,,,,,,,,,,,,,,,
2020-03-19 10:17:20+00:00,1240583126109360128,12,30,2,Good day Africa; holla ðŸŒŽ. #COVID19 raises fundamental questions around a number of areas - political leadership &amp; the role of the state; the kind of health system that societies should have; the duties of individuals and social institutions and the meaning of solidarity.,en,SolomonADersso,,,,,,,,,,,,,,,,,
2020-03-18 14:06:21+00:00,1240278372011340032,0,0,1,"@DodoPicard Social distancing cannot be achieved in Africa ? Is this really a question of reality ? 

And how are water shortages or shortage of medical equipment issues resolved by  ""democracy"" ? As far as I know our problems have always been reduced to that= lack of democracy.",en,Lionel_SN,,,,,,,,,,,,,,,,,
2020-03-16 14:25:03+00:00,1239558300175409920,0,4,7,"@mcginger22 my question is this........y is it on social media. 
if u want to gift someone for his years of service to you.....why make it a public notice.
we really need to change this mentality in Africa.
note and coins are money but the values are different.
be silent in ur giveaway.",en,MizFit_Belle,,,,,,,,,,,,,,,,,
2020-03-15 18:03:38+00:00,1239250919444879872,0,0,0,@mskristinawong My daughter just arrived home from South Africa this morning. Flew into JFK and breezed through customs. No questions; no testing; no social distancing.,en,laural04,,,,,,,,,,,,,,,,,
2020-03-13 11:28:41+00:00,1238426751312809984,0,2,1,I feel Africa is a bit too relaxed about the Corona Virus. It's not a question of if;but when it will hit. For 5 min just spend time observing how people interact in a public place then you'll understand why. Humans are social animals &amp; it's just impossible for it not to hit us.,en,Myk_19,,,,,,,,,,,,,,,,,
2020-03-12 07:47:17+00:00,1238008648376379904,0,0,1,"MOST PART OF YOUR PHYSICAL MENTAL SOCIAL SPIRITUAL LIFE WILL BE DESTROYED FOR EVER - DENIED IT OR NOT THESE ARE FACTS
HOW MANY MONEY HAVE BEEN INVESTED INTO THE CONSTRUCTION OF MODERN PRISONS IN AFRICA FOR THE PAST 70 YEARS? THIS QUESTION MUST BE ASK BY THE INTERNATIONAL MONETARY",en,GfianyaGlobal,,,,,,,,,,,,,,,,,
2020-03-11 07:50:55+00:00,1237647174600659968,4,24,1,"reach out to travelers on social media that have visited the place. Ask them questions that you cannot find answers.

Join Facebook travel groups.
On my trip to southern Africa; I joined a group called backpacking Africa. I'd post questions in the group and get useful feedback",en,justrioba,,,,,,,,,,,,,,,,,
2020-03-11 02:16:03+00:00,1237562901071719936,0,2,0,@MauricioDuBOMB @Ellahbie @Lynn15692750 @mkraju You think he is all that different when he threatens violence on a voter asking a question? When he lies like Trump when he says he was arrested in South Africa? When he has a history of attacking social programs? He suffers mentally like Trump. He's like Trump in a better suit.,en,flipper_nipple,,,,,,,,,,,,,,,,,
2020-03-10 21:16:47+00:00,1237487588824549888,4,7,1,@ebase_africa @EducEndowFoundn @GrimshawJeremy @TriinEdovald @HuntingEnglish @Equityeffects @campbellreviews @Achondou @ClotildaAndien @roseoronje @sarahtlucas @vawelch @Laurenz_ml @kemma2000 @MZithem @RhodaAbi1 Fascinating... A question that should be further explored to see whether use of bilingual #Evidence portal (a tool) could improve social cohesion in a fragile context,en,Dayal70,,,,,,,,,,,,,,,,,
2020-03-10 15:51:36+00:00,1237405754572900096,0,0,0,@florian_krammer I believe Japan; Hong Kong; S Korea and Singapore all have schools closed. Reduced social contact slows covid19. I think that is what is going on. My question is what is happening in India and Africa? Case exploding or is the weather stopping the virus?,en,consequencerisk,,,,,,,,,,,,,,,,,
2020-03-10 13:19:20+00:00,1237367436330040064,0,1,0,Any religion which professes to be concerned about the souls of men and is not concerned about the social and economic conditions that scar the soul; is a spiritually moribund religion. Which then raises the question; are we practicing true religion in Africa??,en,Romzzz___,,,,,,,,,,,,,,,,,
2020-03-10 01:44:58+00:00,1237192693631119872,0,0,0,@StemCorps @ViSTEM_Africa @cawstem @AfricanUSInStem @PanAfricanSTEM @STEM4Africa @AfricaWomenSTEM @BlackPhysicists @BlackGirlNerds @BlackWomenSTEM Not trying to nitpick. It was a genuine question on a public (social media) forum. ðŸ¤·ðŸ¾â€â™‚ï¸,en,EricsElectrons,,,,,,,,,,,,,,,,,
2020-03-08 13:45:37+00:00,1236649276056399872,3,9,2,Is a global day celebrating the social ; economic and political achievements of women .the day also marks a call to action for accelerating gender parity ... 1 Question in Africa does the women benefit from gender parity?? @UN_Women @ProfPLOLumumba @sayyourss @arise_ghana,en,TffAfrica,,,,,,,,,,,,,,,,,
2020-03-07 18:04:08+00:00,1236351944903379968,4,9,0,Why is Joe Biden lying about his attempts to cut Social Security? Why did he lie about marching for civil rights? Why did he lie about getting arrested in South Africa? Why does he respond to hard questions by lying on a regular basis? We already have a serial liar in the WH.,en,kyle_erney,,,,,,,,,,,,,,,,,
2020-03-06 10:14:59+00:00,1235871490442129920,3,3,0,Its on folks! The long awaited #DICEConversations will begin in under an hour from now. Starting us off this week is @NizenandeMachi at between 13h00 and 14h00. Do send in your question about the Social Economy in Africa using the hashtag #DICEConversations. https://t.co/d2rJsSFF1x,en,Karanileaders,,,,,,,,,,,,,,,,,
2020-03-06 10:11:46+00:00,1235870680719079936,3,3,1,"Do you have questions on creating social impact within our current economy? Join Nizenande to discuss the social economy in Africa on twitter today between 13h00-14h00 to participate/follow the conversation.
@zaBritish #DICEConversations https://t.co/gaNXpeLlvL",en,zaBritish,,,,,,,,,,,,,,,,,
2020-03-05 17:47:22+00:00,1235622951019520000,0,0,1,The arrival and penetration of the #Coronavirus in Sub-Saharan Africa was not a question of if but when. Unfortunately the media and panic on social media platforms do not paint a full picture of what is actually going on on the ground. A thread! #CoronaVirusSA,en,CzweMbokazi,,,,,,,,,,,,,,,,,
2020-03-05 16:11:16+00:00,1235598762988329984,0,0,0,@legbel2 Thank you for raising the alarm on the Coronavirus when no noise was made. You used social media to educate us on this deadly disease. We asked a range of questions and you responded. Now; we are empowered. Thanks a million for saving lives. Africa unite!,en,KumaloPatricia,,,,,,,,,,,,,,,,,
2020-03-04 06:02:21+00:00,1235083139543739904,1,0,0,"""How can social media contribute to democratisation in Africa in general and electoral integrity in particular? That is the question we need to answer;"" says  Dr Khabele Matlosa in his welcome message at the #SocialMediaandElections conference. https://t.co/Egdxf7CUOJ",en,DeauPAPS,,,,,,,,,,,,,,,,,
2020-03-03 14:52:37+00:00,1234854194080859904,0,2,1,"@mjncubeOfficial This a hard question: We preach every day that GBV is a serious issue in South Africa; both Men and Women; somehow someone who is a social influencer decide to sit with such serious crime for two years. 

If I was a Judge I would make her explain why; before i can proceed.",en,ephraimse,,,,,,,,,,,,,,,,,
2020-03-03 12:48:24+00:00,1234822936877499904,3,4,0,The key questions tackled this second day at #TESCEA PSG meeting. Transforming education for social change in East Africa calls for transformation at three levels; individual; insitution; community; national and regional.@TesceaG @TesceaUMU @TesceaM @INASPinfo @AFELT2 https://t.co/unYPZ2c9oZ,en,VINCENT_ODH,,,,,,,,,,,,,,,,,
2020-03-02 18:00:53+00:00,1234539186155340032,1,0,0,"""How can social media contribute to democratisation in Africa in general and electoral integrity in particular? That is the question we need to answer;"" says @_AfricanUnion's Dr Khabele Matlosa in his welcome message at the #SocialMediaandElections conference. https://t.co/7v6q9M0v7U",en,IECSouthAfrica,,,,,,,,,,,,,,,,,
2020-03-02 10:44:38+00:00,1234429401191920128,0,0,0,This RET group which is always irritating us on social media about Zuma; portraying him as victim. My question is; did you want Zuma to rule forever. When he removed Mbeki it was fine. You like it or not he will never be President of the ANC or South Africa again.,en,01_surprise,,,,,,,,,,,,,,,,,
2020-02-25 07:08:11+00:00,1232200604430340096,0,0,0,@MudiwaHood Which school? What is his name? Is he Zimbabwean or any other person somewhere in Africa? If those questions are not answered then this whole furore might as well be just social media fuckery!,en,zamblo84,,,,,,,,,,,,,,,,,
2020-02-23 01:27:45+00:00,1231390154494919936,0,0,0,"@bugwannostra Are you suggesting social security payments gifted to the recipient via electronic card is the equivalent of apartheid in South Africa ?

Serious question.",en,brown_ant,,,,,,,,,,,,,,,,,
2020-02-21 13:08:09+00:00,1230841641524709888,0,0,1,"@TVCNews_Africa ; We heard that the Hon. Minister of Humanitarian Affairs; Disaster Management and Social Development; Aljia Sadiya Farouq will be featuring on TVC News Channel this evening; Time: 7pm.
Kindly include the following questions on the behalf of the Beneficiaries.....",en,Itsjosephola,,,,,,,,,,,,,,,,,
2020-02-21 12:35:26+00:00,1230833405136440064,0,6,2,@drdgoldstein @OphiraG @oncology_bg @NatureCancer @GlopesMd @CarrascalAlvaro @SullivanProf @cspramesh @ajumathew_ @QueensuPHS @QueensUHealth @scottrberry @QueensCRI @Simple_Trials @alexia_zz @barttels2 @sarojniraula @GlobalRadOnc @GlobalOncPod @SirohiBhawna @RichardLehman1 @kchalkidou @womeninGH @DiSarfati @jrgralow @annvkeeling @AnjaNitzscheB @AniShakari @jocalynclark @paimadhu @UN_Women @TheLancet To Ophiraâ€™s point; however; even the scientific questions we ask cannot be removed from their social/political/cultural milieu. Eg- malaria- research into effective rx only began after European men started dying of it; going to Africa during the slave trade. 1/,en,DrDAKain,,,,,,,,,,,,,,,,,
2020-02-19 08:31:25+00:00,1230047222517169920,0,0,1,"@cchukudebelu In Africa They love our Music boys and Nollywood people. You must have something people need for them to respect you.

The question is do we like ourselves...with all the killings and daily insults on social media who wants to be part of that .they have their own issues.",en,SUREWORD5511,,,,,,,,,,,,,,,,,
